price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,country,id
260000.0,5.0,2.5,2025,7760,2.0,0,0,3,2025,0,2007,0,Pacific,USA,3397
561500.0,3.0,1.75,1960,6380,1.0,0,0,4,980,980,1939,1989,Seattle,USA,3537
400000.0,3.0,1.0,1630,10304,1.0,0,0,5,1630,0,1953,0,Shoreline,USA,750
435500.0,3.0,3.5,1240,1666,2.0,0,0,3,1000,240,2008,0,Seattle,USA,4490
655000.0,4.0,3.5,2350,13402,2.0,0,3,3,1670,680,1994,0,Kirkland,USA,1126
500000.0,4.0,1.75,2240,9886,1.5,0,0,4,2240,0,1965,0,Bellevue,USA,2130
649950.0,4.0,2.5,2350,63162,2.0,0,0,4,2350,0,1994,0,Woodinville,USA,2170
450000.0,3.0,1.75,1480,8394,1.0,0,0,4,1480,0,1971,0,Redmond,USA,4007
464900.0,4.0,2.25,2020,8424,1.0,0,0,4,1380,640,1979,0,Kirkland,USA,3530
200000.0,2.0,1.0,1730,9610,1.0,0,0,3,1380,350,1962,2003,Auburn,USA,2037
925000.0,4.0,2.0,3140,10437,1.0,0,0,4,2040,1100,1959,0,Mercer Island,USA,2979
1465000.0,6.0,4.5,4230,6420,2.0,0,3,4,2360,1870,1916,0,Seattle,USA,4204
457500.0,3.0,1.75,1840,4030,1.0,0,0,5,1050,790,1925,0,Seattle,USA,1350
910000.0,5.0,2.5,2350,4000,2.0,0,0,3,2350,0,1993,0,Seattle,USA,2482
329932.0,3.0,1.5,1460,5040,1.0,0,0,3,1100,360,1971,0,Seattle,USA,1568
680000.0,4.0,1.5,1880,6200,1.0,0,2,5,1440,440,1954,0,Seattle,USA,3374
450000.0,3.0,2.5,1990,12793,2.0,0,0,3,1990,0,1993,0,Kenmore,USA,4003
1795000.0,4.0,3.25,4060,13000,2.0,0,3,3,4060,0,2000,0,Mercer Island,USA,1345
450000.0,4.0,2.75,2310,5650,1.0,0,2,3,1330,980,1952,2012,Seattle,USA,3360
1700000.0,5.0,3.5,5850,22885,2.0,0,2,4,4670,1180,1978,2000,Bellevue,USA,3349
332000.0,3.0,2.25,2270,8876,1.0,0,0,3,1380,890,1977,2004,Renton,USA,1558
242000.0,3.0,2.0,1260,8092,1.0,0,0,3,1260,0,1986,0,Maple Valley,USA,2737
356000.0,2.0,1.75,1060,16470,1.0,0,0,3,1060,0,1977,2004,Woodinville,USA,1146
480000.0,5.0,2.5,2732,9500,1.0,0,2,4,1870,862,1975,0,Federal Way,USA,2262
775000.0,4.0,3.25,4100,241322,2.0,0,0,3,2500,1600,1981,2013,Woodinville,USA,3980
502000.0,3.0,2.0,1300,14350,1.0,0,0,3,1300,0,1955,2013,Bellevue,USA,3231
403000.0,3.0,2.0,1960,13100,1.0,0,2,5,1650,310,1957,0,Normandy Park,USA,38
257200.0,3.0,2.0,1850,8250,1.0,0,0,4,1150,700,1952,0,Auburn,USA,640
782900.0,4.0,3.25,3060,3898,2.0,0,0,3,2300,760,2014,0,Issaquah,USA,3517
465950.0,4.0,2.5,2340,6896,2.0,0,0,3,2340,0,2001,0,Renton,USA,2698
495000.0,3.0,3.5,2380,6250,2.0,0,3,3,1670,710,1997,0,Seattle,USA,1076
519000.0,3.0,2.75,2020,10744,1.0,0,0,5,1270,750,1954,0,Normandy Park,USA,2844
314500.0,3.0,2.0,2050,13303,1.0,0,0,3,2050,0,1993,0,Federal Way,USA,3701
1240000.0,5.0,3.5,5430,10327,2.0,0,2,3,4010,1420,2007,0,Bellevue,USA,4277
569000.0,4.0,2.25,2250,41688,2.0,0,0,3,2250,0,1980,0,Redmond,USA,339
267500.0,3.0,1.75,1590,11914,1.0,0,2,3,1090,500,1957,2000,SeaTac,USA,1528
465250.0,5.0,2.0,1940,7642,1.5,0,0,3,1940,0,1957,2000,Shoreline,USA,2363
775000.0,3.0,2.75,2850,14800,1.0,0,0,4,1920,930,1976,1992,Bellevue,USA,3433
490000.0,4.0,2.5,3020,8302,2.0,0,0,4,3020,0,1994,0,Covington,USA,2207
280000.0,3.0,2.5,1600,4271,2.0,0,0,3,1600,0,2000,0,Auburn,USA,293
315000.0,2.0,1.0,970,5665,1.0,0,0,4,970,0,1908,0,Seattle,USA,2366
275000.0,3.0,2.0,1380,4500,1.0,0,0,3,1380,0,2008,0,Maple Valley,USA,1676
190000.0,1.0,1.0,720,4800,1.0,0,0,3,720,0,1914,1996,Seattle,USA,2765
389999.0,3.0,2.25,1445,1471,2.0,0,0,3,1300,145,2003,0,Issaquah,USA,1113
423000.0,4.0,1.75,1880,7303,1.0,0,0,3,1010,870,1976,0,Kirkland,USA,763
710000.0,3.0,3.5,2440,3427,2.0,0,0,3,1990,450,2000,0,Bellevue,USA,2238
437500.0,5.0,3.5,3690,11928,2.0,0,0,3,2540,1150,2006,0,Sammamish,USA,4483
315000.0,3.0,2.25,1400,31626,1.0,0,0,2,1140,260,1987,0,Auburn,USA,978
665000.0,6.0,2.75,2840,8346,1.0,0,0,5,1420,1420,1961,0,Seattle,USA,3198
341166.666667,5.0,2.75,2670,3800,2.0,0,0,3,2670,0,2014,0,Renton,USA,4455
328000.0,3.0,1.75,1440,45302,2.0,0,0,3,1440,0,1977,2004,Duvall,USA,2168
660000.0,4.0,1.75,2780,9900,2.0,0,0,4,2780,0,1978,2000,Sammamish,USA,1661
485000.0,3.0,2.5,1500,5412,1.0,0,0,5,900,600,1920,0,Seattle,USA,3210
148612.5,3.0,1.0,1040,5000,1.0,0,0,3,1040,0,1959,1989,Seattle,USA,4392
295000.0,2.0,1.0,650,5400,1.0,0,0,3,650,0,1950,2005,Seattle,USA,3266
875000.0,3.0,2.0,2220,6641,1.0,0,2,4,1220,1000,1947,1988,Seattle,USA,811
220000.0,4.0,2.5,2240,9826,1.0,0,0,4,1370,870,1988,0,Federal Way,USA,2582
560000.0,3.0,2.0,2560,216777,1.0,0,0,3,2560,0,1986,0,Auburn,USA,479
370000.0,3.0,1.5,2380,14500,1.0,0,0,4,1850,530,1961,2001,Kenmore,USA,3509
396675.0,2.0,1.0,1730,6375,2.0,0,0,4,1730,0,1945,0,Seattle,USA,974
235000.0,2.0,1.0,1140,1730,1.5,0,0,3,1010,130,2007,0,Seattle,USA,1295
395300.0,3.0,1.5,1120,7000,1.0,0,0,3,1120,0,1955,2005,Bellevue,USA,726
310000.0,3.0,1.0,1430,19901,1.5,0,0,4,1430,0,1927,0,Kenmore,USA,1421
339000.0,3.0,2.5,1450,3748,2.0,0,0,3,1450,0,2004,2003,Snoqualmie,USA,4021
550000.0,4.0,1.5,2750,128502,1.0,0,0,2,1500,1250,1958,0,Renton,USA,3671
452500.0,5.0,3.5,5960,13703,2.0,0,2,3,4770,1190,1984,0,Bellevue,USA,4432
492650.0,4.0,1.75,2120,9786,1.0,0,0,3,1640,480,1967,2011,Shoreline,USA,3691
475000.0,4.0,1.75,1650,7775,1.0,0,0,4,1150,500,1950,1983,Seattle,USA,1008
460886.9230770001,4.0,2.5,3250,4500,2.0,0,0,3,3250,0,2009,0,Renton,USA,4505
439950.0,4.0,2.5,2380,12067,2.0,0,0,3,2380,0,2002,0,Renton,USA,1228
1025000.0,4.0,3.5,3320,19850,1.0,0,2,4,2040,1280,1977,0,Mercer Island,USA,3422
499950.0,3.0,1.0,1830,3000,1.5,0,0,3,1430,400,1926,2003,Seattle,USA,2456
491300.0,3.0,1.75,1750,11340,1.0,0,1,4,1300,450,1987,0,Sammamish,USA,434
690000.0,5.0,3.5,2720,7598,2.0,0,0,3,1860,860,1993,0,Seattle,USA,3427
499950.0,2.0,2.25,1060,1208,2.0,0,0,3,940,120,2005,0,Seattle,USA,2267
220083.333333,3.0,1.75,1150,8079,1.0,0,0,4,1150,0,1983,0,Kent,USA,4512
84350.0,4.0,2.0,2630,16475,2.0,0,0,4,2630,0,1953,1983,Yarrow Point,USA,4345
349000.0,3.0,2.5,1430,1002,3.0,0,0,3,1430,0,2002,0,Seattle,USA,2320
435000.0,3.0,2.5,2530,13446,2.0,0,0,3,2530,0,1993,0,Duvall,USA,3753
568000.0,3.0,1.75,2050,3520,1.0,0,0,4,1070,980,1977,0,Seattle,USA,2113
248000.0,4.0,2.0,2080,13510,1.0,0,0,3,1040,1040,1950,2005,Seattle,USA,2861
605000.0,4.0,2.5,2620,7553,2.0,0,0,3,2620,0,1996,0,Newcastle,USA,2914
495000.0,6.0,5.0,3440,4500,2.0,0,0,3,3280,160,2007,0,Renton,USA,2279
530000.0,3.0,2.5,1790,3078,2.0,0,0,3,1790,0,2010,0,Issaquah,USA,4271
785000.0,3.0,3.5,4500,21870,2.0,0,0,3,4500,0,2004,2003,Auburn,USA,2316
345000.0,3.0,1.0,1140,4200,2.0,0,0,4,1140,0,1904,0,Seattle,USA,3079
460000.0,3.0,1.75,1550,4708,1.0,0,0,4,860,690,1949,1985,Seattle,USA,2529
581000.0,4.0,1.75,2090,8164,1.0,0,0,4,1070,1020,1963,0,Redmond,USA,561
234000.0,4.0,1.0,1390,18000,1.0,0,0,3,1390,0,1955,2013,Kent,USA,3594
484000.0,2.0,1.75,1660,6000,1.0,0,0,3,1160,500,1942,1999,Seattle,USA,205
789000.0,3.0,3.0,3740,39640,2.0,0,2,3,3740,0,1991,0,Vashon,USA,1682
568000.0,4.0,1.75,2790,17476,1.0,0,2,3,1450,1340,1956,2001,Burien,USA,4139
875000.0,3.0,2.75,2280,4280,1.0,0,0,5,1280,1000,1917,0,Seattle,USA,1516
390000.0,3.0,3.25,1370,913,2.0,0,0,3,1100,270,2006,0,Seattle,USA,3520
220000.0,4.0,1.0,1200,6000,1.5,0,0,3,1200,0,1923,1998,Seattle,USA,3934
445000.0,5.0,1.75,2460,6846,1.5,0,0,5,1340,1120,1911,1984,Seattle,USA,2395
616000.0,4.0,2.5,2490,12929,2.0,0,0,3,2490,0,1983,2009,Sammamish,USA,2656
543000.0,3.0,2.5,2090,7640,1.0,0,0,3,1360,730,1962,2014,Shoreline,USA,658
458000.0,4.0,1.5,1550,3000,1.5,0,0,3,1350,200,1918,0,Seattle,USA,2638
330000.0,2.0,2.5,1240,1546,2.0,0,0,3,1240,0,2007,0,Seattle,USA,1619
650000.0,2.0,1.0,1030,5750,1.0,0,0,5,1030,0,1928,1970,Seattle,USA,2291
257500.0,4.0,1.75,2420,7672,1.0,0,0,3,1480,940,1979,2014,Issaquah,USA,4399
232000.0,2.0,1.0,1200,8063,1.0,0,0,4,1200,0,1958,1972,Des Moines,USA,89
582500.0,2.0,1.5,1159,4800,1.0,0,0,3,1159,0,1948,1994,Seattle,USA,644
417000.0,3.0,1.5,1340,10224,1.0,0,0,4,1340,0,1956,0,Bellevue,USA,760
189650.0,2.0,1.75,1100,7600,1.0,0,0,3,1100,0,1980,0,Des Moines,USA,1050
375500.0,3.0,1.5,1530,7200,1.0,0,0,3,1530,0,1975,0,Lake Forest Park,USA,2225
523000.0,3.0,1.5,1260,3135,1.5,0,0,3,1260,0,1931,0,Seattle,USA,823
515000.0,2.0,1.0,1680,6500,1.0,0,0,4,1140,540,1941,1998,Seattle,USA,1234
255000.0,4.0,2.25,1680,3179,2.0,0,0,3,1680,0,2002,0,Auburn,USA,3842
640000.0,3.0,2.5,1690,1553,2.5,0,0,3,1690,0,2007,0,Seattle,USA,1893
470000.0,3.0,1.5,1500,5000,1.5,0,0,4,1140,360,1927,0,Seattle,USA,3613
739000.0,3.0,2.5,2810,5400,2.0,0,0,3,2810,0,2005,0,Redmond,USA,1520
295000.0,3.0,1.75,1940,7500,1.5,0,0,4,1940,0,1918,1985,Enumclaw,USA,3995
1450000.0,4.0,3.25,3770,4103,2.0,0,0,5,2710,1060,1925,0,Seattle,USA,4030
890000.0,4.0,4.25,4420,5750,2.0,0,0,3,3410,1010,2006,0,Issaquah,USA,143
619000.0,3.0,2.5,2720,6439,2.0,0,0,3,2720,0,2005,0,Snoqualmie,USA,785
595000.0,4.0,2.5,1990,2175,2.0,0,0,3,1680,310,2005,0,Seattle,USA,2050
840000.0,4.0,3.5,3860,18334,2.0,0,0,3,3120,740,1996,0,Woodinville,USA,2680
1049000.0,4.0,3.75,4740,126759,2.0,0,0,4,4740,0,1991,0,Issaquah,USA,4061
219950.0,3.0,2.25,1500,7615,1.0,0,0,3,1150,350,1984,0,Federal Way,USA,1864
212500.0,2.0,2.0,1030,21712,1.0,0,0,4,1030,0,1938,0,Seattle,USA,2156
287000.0,3.0,2.0,1300,11374,1.5,0,0,5,1300,0,1933,0,SeaTac,USA,2862
444845.0,3.0,2.5,1600,3573,2.0,0,0,3,1600,0,2013,1923,Renton,USA,4365
955500.0,4.0,1.75,2130,5080,1.5,0,0,3,2130,0,1914,1993,Seattle,USA,3716
736000.0,4.0,2.5,2290,12047,2.0,0,0,4,2290,0,1988,0,Bellevue,USA,171
323000.0,4.0,2.75,1970,7213,1.0,0,0,3,1170,800,1977,2004,Renton,USA,412
300000.0,4.0,2.5,1840,5550,2.0,0,0,3,1840,0,2004,2003,Kent,USA,3131
260000.0,3.0,2.0,1920,8075,1.0,0,0,4,1510,410,1969,0,Federal Way,USA,416
348500.0,3.0,1.5,1360,10726,1.0,0,0,4,1360,0,1966,0,Renton,USA,3192
360000.0,3.0,2.0,1270,1323,3.0,0,0,3,1270,0,2006,0,Seattle,USA,1294
1020000.0,3.0,2.25,2950,78843,1.5,0,0,3,2950,0,2006,0,Sammamish,USA,4375
440000.0,4.0,2.25,2160,8119,1.0,0,0,3,1080,1080,1966,1913,Bellevue,USA,4339
229000.0,3.0,2.5,1190,3000,2.0,0,0,3,1190,0,2002,0,Tukwila,USA,364
363000.0,3.0,3.25,1651,1779,2.0,0,0,3,1341,310,2008,0,Seattle,USA,2398
1600000.0,3.0,4.25,2820,7200,2.0,0,0,4,2460,360,1930,0,Seattle,USA,3609
695000.0,4.0,3.0,3150,9130,2.0,0,0,3,3150,0,2001,0,Sammamish,USA,740
560000.0,3.0,2.5,1900,8744,2.0,0,0,3,1900,0,1987,2000,Sammamish,USA,73
507000.0,3.0,1.75,2140,40098,1.0,0,0,5,1490,650,1950,0,Renton,USA,4173
1195000.0,4.0,3.5,3960,6654,2.0,0,0,3,2850,1110,2006,0,Seattle,USA,4120
799950.0,4.0,3.5,4220,196817,2.0,0,0,3,4220,0,1993,0,Auburn,USA,1265
470000.0,3.0,1.75,2290,14800,1.0,0,0,3,1620,670,1965,1993,Lake Forest Park,USA,2208
578000.0,4.0,2.5,3140,9225,1.0,0,2,5,1770,1370,1966,0,Renton,USA,2360
189000.0,3.0,1.0,1010,7560,1.0,0,0,3,1010,0,1958,2004,Renton,USA,1988
260000.0,2.0,1.0,700,4800,1.0,0,0,3,700,0,1922,2008,Seattle,USA,3543
1355000.0,4.0,3.5,3550,11000,1.0,0,2,3,2260,1290,1999,0,Bellevue,USA,4169
223000.0,2.0,1.0,910,9869,1.0,0,0,3,910,0,1957,2000,Renton,USA,2426
457500.0,3.0,2.25,1430,2003,2.0,0,0,3,980,450,1996,0,Seattle,USA,3229
510250.0,3.0,1.75,1400,4000,1.0,0,0,3,870,530,1951,1994,Seattle,USA,1492
350000.0,2.0,0.75,1392,43710,1.5,0,0,4,1392,0,1978,2000,Vashon,USA,2202
353000.0,1.0,1.0,550,1279,2.0,0,0,3,550,0,2008,0,Seattle,USA,1216
819000.0,3.0,2.75,3176,13391,2.0,0,3,4,2726,450,1985,0,Federal Way,USA,4108
1300000.0,4.0,1.75,2610,21600,1.0,0,0,4,2610,0,1966,0,Clyde Hill,USA,3859
341000.0,4.0,1.75,1920,7665,1.0,0,0,4,1500,420,1975,0,Renton,USA,2099
540000.0,3.0,1.5,2600,5085,1.0,0,0,4,1400,1200,1940,2001,Seattle,USA,1565
2110000.0,3.0,2.25,3230,17833,2.0,0,0,4,3230,0,1973,0,Bellevue,USA,2978
268500.0,4.0,2.5,2100,4237,2.0,0,0,3,2100,0,2006,0,Kent,USA,1998
645000.0,4.0,2.5,2850,37522,2.0,0,0,3,2850,0,1987,2000,Sammamish,USA,4057
329950.0,3.0,2.5,2456,7566,2.0,0,0,3,2456,0,2012,1912,Federal Way,USA,2356
442000.0,4.0,2.5,2520,7253,2.0,0,0,3,2520,0,1990,2009,Renton,USA,3049
800000.0,3.0,1.0,1700,4400,1.5,0,0,4,1700,0,1906,1990,Seattle,USA,631
425000.0,3.0,1.5,1400,1022,3.0,0,0,3,1400,0,2007,0,Seattle,USA,3956
654000.0,3.0,3.25,1530,1565,2.0,0,0,3,1280,250,2005,0,Seattle,USA,3013
315368.7,3.0,2.5,3080,12476,2.0,0,0,3,3080,0,1990,2009,Maple Valley,USA,4468
174000.0,2.0,1.0,900,13531,1.0,0,0,3,900,0,1979,2014,Pacific,USA,3761
1003000.0,4.0,2.75,2290,6120,2.0,0,0,4,2170,120,1926,1993,Seattle,USA,1080
725000.0,3.0,1.5,2500,4774,1.5,0,2,3,1450,1050,1940,1996,Seattle,USA,1405
620000.0,5.0,2.5,2540,3832,2.0,0,0,5,1760,780,1929,0,Seattle,USA,632
215000.0,3.0,1.75,1210,8075,1.0,0,0,4,1210,0,1983,0,Pacific,USA,1456
525000.0,5.0,2.75,2440,8000,1.0,0,0,4,1240,1200,1972,0,Kirkland,USA,2035
585000.0,3.0,2.5,2270,100545,2.0,0,0,3,2270,0,1998,2006,Vashon,USA,3175
364950.0,4.0,2.5,2310,8030,2.0,0,0,3,2310,0,1978,0,Duvall,USA,1851
305000.0,3.0,1.5,1800,12196,1.0,0,0,4,1800,0,1966,0,Federal Way,USA,4210
489000.0,4.0,2.0,2120,11479,1.0,0,0,4,1060,1060,1940,2001,Seattle,USA,3003
560000.0,3.0,1.75,2000,10182,1.0,0,0,5,1400,600,1963,0,Kirkland,USA,1802
515000.0,3.0,2.5,1800,5001,2.0,0,0,3,1800,0,1996,0,Kirkland,USA,2229
379900.0,4.0,1.75,1500,11600,1.0,0,0,4,1000,500,1955,2009,Kenmore,USA,178
210000.0,3.0,2.5,1040,2643,2.0,0,0,3,720,320,2004,2003,Seattle,USA,498
210000.0,4.0,1.5,1130,7840,1.0,0,0,4,1130,0,1970,0,Federal Way,USA,2388
540000.0,4.0,2.25,2540,228254,1.0,0,0,3,1450,1090,1990,2009,Duvall,USA,484
900000.0,3.0,2.5,3180,12600,2.0,0,0,4,3180,0,1978,2000,Sammamish,USA,4048
371500.0,3.0,1.0,1650,6400,1.0,0,0,4,980,670,1954,1979,Seattle,USA,4084
433000.0,3.0,1.75,1870,7189,1.0,0,0,3,1270,600,1959,1989,Seattle,USA,2246
233000.0,3.0,1.0,1250,6180,1.5,0,0,3,1250,0,1955,2005,Shoreline,USA,3328
445000.0,2.0,2.0,1240,2500,2.0,0,0,3,1240,0,1985,0,Seattle,USA,3982
762000.0,5.0,2.0,3370,5000,1.5,0,0,4,2140,1230,1907,0,Seattle,USA,877
385000.0,3.0,1.0,1250,7300,1.0,0,0,4,1250,0,1956,0,Bellevue,USA,1166
665000.0,4.0,2.5,2720,10000,2.0,0,0,3,2720,0,1987,2000,Sammamish,USA,1689
800000.0,4.0,2.5,2680,7200,1.0,0,0,3,1380,1300,1952,2013,Kirkland,USA,1340
1110000.0,4.0,1.5,2310,13300,1.0,0,0,3,1890,420,1950,2005,Clyde Hill,USA,273
550000.0,3.0,3.5,2490,3582,2.0,0,0,3,1720,770,2005,0,Issaquah,USA,4151
640000.0,4.0,2.0,2560,7798,1.0,0,0,4,1890,670,1947,1988,Seattle,USA,759
380000.0,4.0,1.5,1680,11123,1.0,0,0,3,1130,550,1959,1989,Shoreline,USA,2218
260000.0,3.0,1.75,1050,5850,1.0,0,0,3,1050,0,1980,0,Burien,USA,1597
535000.0,2.0,1.0,1040,5527,1.0,0,0,3,1040,0,1951,1994,Seattle,USA,1356
378750.0,3.0,2.5,2160,3000,1.5,0,0,3,1260,900,1909,2011,Seattle,USA,2821
599000.0,3.0,2.75,1960,2500,1.5,0,0,5,1410,550,1926,0,Seattle,USA,1249
260000.0,4.0,2.5,2000,37045,2.0,0,0,3,2000,0,1989,0,Kent,USA,3094
196440.0,3.0,2.0,1560,7352,1.0,0,0,3,1560,0,1992,0,Algona,USA,1598
210000.0,4.0,1.75,2180,28710,1.0,0,0,3,1180,1000,1950,2005,SeaTac,USA,992
1635000.0,5.0,3.5,4220,26784,1.0,0,0,3,2110,2110,1958,2006,Bellevue,USA,2093
530000.0,3.0,2.5,1930,7214,2.0,0,0,3,1930,0,2005,0,Seattle,USA,2515
520000.0,3.0,1.75,2300,35722,1.0,0,0,3,2300,0,1984,0,Woodinville,USA,3178
460000.0,4.0,2.5,2550,19017,1.0,0,0,4,1300,1250,1961,2001,Lake Forest Park,USA,3439
599950.0,4.0,3.5,2500,3080,2.0,0,0,3,1810,690,2008,0,Redmond,USA,3829
1025000.0,3.0,1.75,2640,8000,1.0,0,3,4,1320,1320,1960,2001,Mercer Island,USA,1843
205000.0,3.0,1.75,1170,8239,1.0,0,0,3,1170,0,1981,2013,Covington,USA,3757
820000.0,3.0,2.5,2510,5503,2.0,0,2,3,2510,0,1995,0,Seattle,USA,1466
258000.0,4.0,1.75,1730,8320,1.0,0,0,3,1230,500,1977,2004,Federal Way,USA,319
610000.0,4.0,3.0,2450,10117,1.0,0,0,5,1580,870,1967,0,Bellevue,USA,184
504200.0,2.0,1.5,1200,1687,3.0,0,0,3,1200,0,2008,0,Seattle,USA,3595
355000.0,2.0,2.25,1330,10838,2.0,0,0,3,1330,0,1985,0,Kenmore,USA,3550
224000.0,3.0,1.75,1500,11968,1.0,0,0,3,1500,0,2014,0,Black Diamond,USA,3521
254600.0,3.0,2.0,1470,20000,1.0,0,0,4,1470,0,1968,0,Auburn,USA,3416
345000.0,4.0,2.5,2280,5000,2.0,0,0,3,2280,0,2006,0,Maple Valley,USA,3698
502000.0,3.0,2.25,1600,45613,2.0,0,0,4,1600,0,1983,0,Woodinville,USA,3766
715000.0,3.0,2.5,2550,13458,2.0,0,0,3,2550,0,1990,2009,Bellevue,USA,2028
2000000.0,5.0,4.25,6490,10862,2.0,0,3,4,3940,2550,1991,0,Mercer Island,USA,839
550000.0,4.0,1.75,2150,9000,1.0,0,0,4,1110,1040,1966,0,Redmond,USA,4214
424000.0,3.0,2.0,1670,7700,1.0,0,0,3,1170,500,1972,2002,Kirkland,USA,2792
369000.0,2.0,2.5,980,895,2.0,0,0,3,670,310,2009,0,Seattle,USA,539
604700.0,4.0,2.75,2750,14982,1.0,0,3,3,1720,1030,1981,2013,Des Moines,USA,1154
425000.0,3.0,2.5,2670,13218,1.0,0,0,4,2670,0,1988,0,Kent,USA,801
695000.0,3.0,2.5,2550,45254,2.0,0,0,3,2550,0,2001,0,Redmond,USA,2245
870000.0,4.0,2.75,2840,4000,1.5,0,0,5,1960,880,1912,0,Seattle,USA,3320
556000.0,3.0,3.0,1960,1168,2.0,0,0,3,1600,360,2007,0,Issaquah,USA,1135
655500.0,4.0,3.5,3380,8330,2.0,0,0,3,3380,0,2000,0,Shoreline,USA,210
590000.0,3.0,2.0,1410,6413,1.0,0,0,4,910,500,1947,1988,Seattle,USA,3750
385000.0,4.0,2.5,2050,5276,2.0,0,0,3,2050,0,2006,0,Renton,USA,2512
553000.0,2.0,1.0,900,5000,1.0,0,0,3,900,0,1944,0,Seattle,USA,65
290000.0,5.0,1.5,2120,7700,1.5,0,0,5,2120,0,1962,0,Renton,USA,863
920000.0,4.0,3.5,4080,10666,2.0,0,0,3,4080,0,2005,0,Redmond,USA,3787
365000.0,5.0,2.0,2280,19000,1.5,0,0,3,2280,0,1924,2011,Burien,USA,3498
325187.5,3.0,1.75,2000,7560,1.0,0,0,4,1300,700,1968,0,Renton,USA,4538
2700000.0,5.0,4.75,5305,8401,2.0,0,2,3,3745,1560,2005,0,Kirkland,USA,1132
500000.0,3.0,1.0,1150,5100,2.0,0,0,3,1150,0,1911,2005,Seattle,USA,3069
588000.0,3.0,2.0,1860,4777,2.0,0,0,5,1860,0,1908,0,Seattle,USA,3979
259000.0,3.0,1.0,1320,8625,1.0,0,0,4,1320,0,1957,2001,Renton,USA,1026
2888000.0,5.0,6.25,8670,64033,2.0,0,4,3,6120,2550,1965,2003,Seattle,USA,2328
515000.0,2.0,1.0,1060,4960,1.0,0,0,3,1060,0,1926,2003,Seattle,USA,341
1625000.0,4.0,3.25,2980,3600,2.0,0,0,3,2150,830,1999,0,Seattle,USA,3935
411000.0,4.0,2.75,2500,5257,2.0,0,0,3,2500,0,1966,1963,Seattle,USA,875
465000.0,3.0,2.25,1840,5752,2.0,0,0,3,1840,0,2003,0,Kirkland,USA,1506
402101.0,2.0,0.75,1020,1350,2.0,0,0,3,1020,0,2009,0,Seattle,USA,3168
543200.0,6.0,2.25,2820,15600,1.5,0,2,5,1970,850,1940,0,Burien,USA,372
837700.0,5.0,2.75,3010,12611,2.0,0,0,3,3010,0,1994,0,Redmond,USA,2624
405000.0,3.0,1.0,1460,10000,1.5,0,0,3,1460,0,2002,0,Sammamish,USA,2990
400000.0,4.0,2.5,2530,7563,1.0,0,0,3,1440,1090,1978,0,Bothell,USA,2259
435000.0,3.0,2.5,2300,9521,2.0,0,0,3,2300,0,2003,0,Duvall,USA,2568
525000.0,4.0,1.75,1710,10440,1.0,0,0,4,1710,0,1955,2009,Bellevue,USA,4198
810000.0,4.0,2.5,3480,59242,2.0,0,0,3,3480,0,1988,2000,Woodinville,USA,889
440000.0,3.0,1.5,1270,1413,3.0,0,0,3,1270,0,2007,0,Seattle,USA,4280
663000.0,3.0,2.5,2480,37843,1.5,1,3,4,2480,0,1974,0,Vashon,USA,3429
389000.0,4.0,1.75,2400,7700,1.5,0,0,4,1500,900,1927,0,Seattle,USA,3850
312000.0,3.0,1.5,1255,1374,3.0,0,0,3,1255,0,2004,2003,Seattle,USA,1325
333000.0,4.0,2.5,1910,9244,1.0,0,0,4,1910,0,1963,0,Renton,USA,2402
503000.0,3.0,2.0,2590,108900,2.0,0,0,3,1980,610,1988,2000,Maple Valley,USA,1579
670000.0,3.0,2.5,1680,2000,3.0,0,0,3,1680,0,1909,1998,Seattle,USA,96
228950.0,3.0,1.75,1200,9085,1.0,0,0,4,1200,0,1968,0,Federal Way,USA,4090
386000.0,2.0,2.5,1620,3196,2.0,0,0,3,1620,0,2008,0,Snoqualmie,USA,2637
230000.0,3.0,1.0,1060,9946,1.0,0,0,4,1060,0,1956,0,SeaTac,USA,3480
673476.818182,4.0,2.5,2740,12899,2.0,0,0,4,2740,0,1990,0,Sammamish,USA,4419
549000.0,4.0,2.5,2910,6338,2.0,0,0,3,2910,0,2008,0,Renton,USA,129
902000.0,4.0,2.5,3030,8507,2.0,0,0,3,3030,0,2003,0,Kirkland,USA,2561
305100.0,3.0,2.0,1590,35988,1.0,0,0,4,1590,0,1974,0,Renton,USA,2119
750000.0,4.0,2.75,2600,4674,1.0,0,0,3,1560,1040,1976,0,Seattle,USA,1635
547000.0,3.0,2.5,1480,8381,1.0,0,0,4,1480,0,1968,0,Seattle,USA,1985
180785.714286,2.0,1.0,2550,21675,1.0,0,1,4,1610,940,1958,1972,Des Moines,USA,4526
302000.0,4.0,1.75,1530,17664,1.5,0,0,3,1530,0,1968,1997,Renton,USA,3411
210000.0,3.0,1.0,1070,8179,1.0,0,0,3,1070,0,1949,1998,Seattle,USA,4102
455600.0,3.0,2.5,2420,8252,2.0,0,0,3,2420,0,1998,2006,Snoqualmie,USA,1398
320000.0,3.0,3.25,1450,1387,2.0,0,0,3,1180,270,2013,1923,Seattle,USA,4162
297950.0,3.0,2.0,1240,10800,1.0,0,0,3,1240,0,1967,2010,Renton,USA,370
640000.0,3.0,2.5,2370,11172,2.0,0,0,3,2370,0,1993,0,Newcastle,USA,1788
